,id,holeid,from,to,Au,Pb,Fe,Mo,Cu,S,Zn,label,interval_length
2400,A08233,SOLVE155W1,511,521.0,0.006,5.8,38600.0,1.0,4.8,28980.0,29.0,distal,10.0
2401,A08031,SOLVE155W1,521,531.0,0.007,8.6,46200.0,3.2,20.4,38280.0,28.4,distal,10.0
2402,A08598,SOLVE155W1,531,541.0,0.0025,7.0,35180.0,1.0,5.4,19780.0,30.2,distal,10.0
2403,A08224,SOLVE155W1,541,551.0,0.006,5.4,25560.0,1.0,3.4,15500.0,19.8,distal,10.0
2404,A08588,SOLVE155W1,551,561.0,0.0025,2.6,28940.0,1.2,26.4,17500.0,53.4,distal,10.0
2405,A07643,SOLVE155W1,561,571.0,0.01,6.4,38020.0,1.0,95.8,23240.0,199.6,distal,10.0
2408,A08211,SOLVE155W1,591,601.0,0.006,12.4,68540.0,1.4,5.4,56560.0,53.8,distal,10.0
2409,A07539,SOLVE155W1,601,611.0,0.011,11.4,56220.0,1.0,31.2,34740.0,95.0,distal,10.0
2410,A06699,SOLVE155W1,611,621.0,0.022,8.6,35460.0,1.0,12.0,19240.0,52.2,distal,10.0
2411,A05568,SOLVE155W1,621,631.0,0.044,47.0,27860.0,6.6,3.2,4960.0,31.8,distal,10.0
2412,A08552,SOLVE155W1,631,641.0,0.0025,31.8,21900.0,3.4,5.0,2800.0,60.6,distal,10.0
2413,A06450,SOLVE155W1,641,651.0,0.026,3.2,20100.0,1.0,10.0,5220.0,60.6,distal,10.0
2414,A08540,SOLVE155W1,651,661.0,0.0025,13.6,28200.0,1.6,5.6,16840.0,32.6,distal,10.0
2415,A08535,SOLVE155W1,661,671.0,0.0025,6.0,23960.0,1.4,3.8,12580.0,39.6,distal,10.0
2416,A07881,SOLVE155W1,671,681.0,0.008,3.6,28020.0,1.0,4.0,18020.0,37.0,distal,10.0
2417,A08529,SOLVE155W1,681,691.0,0.0025,111.0,38560.0,1.4,4.6,19660.0,35.8,distal,10.0
2418,A08185,SOLVE155W1,691,701.0,0.006,274.2,50940.0,1.2,4.8,25140.0,34.0,proximal,10.0
2419,A08519,SOLVE155W1,701,711.0,0.0025,65.0,46940.0,1.4,6.0,39060.0,42.0,proximal,10.0
2420,A07103,SOLVE155W1,711,721.0,0.016,411.2,53800.0,1.0,2.4,18420.0,38.0,proximal,10.0
2421,A07618,SOLVE155W1,721,731.0,0.01,268.2,59740.0,1.2,4.0,19660.0,28.2,proximal,10.0
2423,A07523,SOLVE155W1,741,751.0,0.011,514.4,77920.0,1.0,7.0,51860.0,32.6,proximal,10.0
2424,A08479,SOLVE155W1,761,771.0,0.0025,396.6,64600.0,1.2,5.8,52120.0,23.8,proximal,10.0
2425,A08476,SOLVE155W1,771,781.0,0.0025,253.4,71440.0,1.0,6.4,56720.0,24.8,proximal,10.0
2426,A03947,SOLVE155W1,781,791.0,0.108,23.4,60520.0,1.2,5.8,50960.0,27.2,proximal,10.0
2427,A05351,SOLVE155W1,791,801.0,0.05,148.8,65400.0,6.2,7.6,31760.0,56.8,proximal,10.0
2428,A08460,SOLVE155W1,801,811.0,0.0025,225.6,55860.0,1.0,3.2,400.0,20.6,proximal,10.0
2429,A08452,SOLVE155W1,811,821.0,0.0025,179.0,59400.0,2.8,4.2,2660.0,24.6,proximal,10.0
2430,A08446,SOLVE155W1,821,831.0,0.0025,9.0,65960.0,9.8,5.0,57420.0,17.8,proximal,10.0
2431,A08435,SOLVE155W1,831,841.0,0.0025,25.6,68180.0,5.6,4.8,54520.0,20.8,proximal,10.0
2432,A08422,SOLVE155W1,841,851.0,0.0025,18.6,64300.0,3.8,6.0,41020.0,29.6,proximal,10.0
2433,A08412,SOLVE155W1,851,861.0,0.0025,22.0,82140.0,2.2,7.4,56900.0,45.2,proximal,10.0
2434,A07164,SOLVE155W1,861,871.0,0.015,552.6,75560.0,1.4,5.0,31440.0,25.2,proximal,10.0
2435,A07964,SOLVE155W1,871,881.0,0.007,412.2,73940.0,1.0,5.2,18480.0,33.0,proximal,10.0
2436,A07508,SOLVE155W1,881,891.0,0.011,246.8,73860.0,1.0,4.6,32740.0,29.4,proximal,10.0
2437,A07584,SOLVE155W1,891,901.0,0.01,505.0,58640.0,4.8,3.4,20560.0,24.0,proximal,10.0
2438,A06604,SOLVE155W1,901,911.0,0.023,950.6,73280.0,6.4,4.2,30940.0,26.6,proximal,10.0
2439,A05852,SOLVE155W1,911,921.0,0.037,905.6,66260.0,8.2,3.6,20420.0,19.8,proximal,10.0
2440,A06862,SOLVE155W1,921,931.0,0.019,831.4,57280.0,7.2,4.8,21180.0,23.0,proximal,10.0
2441,A08109,SOLVE155W1,931,941.0,0.006,410.4,49440.0,7.2,3.6,3520.0,35.4,proximal,10.0
2442,A06530,SOLVE155W1,941,951.0,0.024,1449.4,38780.0,23.8,5.6,6440.0,32.4,proximal,10.0
2443,A05850,SOLVE155W1,951,961.0,0.037,1376.0,40960.0,37.6,5.6,7260.0,31.0,proximal,10.0
2444,A05065,SOLVE155W1,961,971.0,0.058,1393.0,87140.0,25.8,3.2,4520.0,30.4,proximal,10.0
2445,A03696,SOLVE155W1,971,981.0,0.124,1981.0,65380.0,21.4,3.2,2160.0,31.4,proximal,10.0
2446,A04576,SOLVE155W1,981,991.0,0.076,2209.0,64360.0,27.6,3.6,5400.0,36.4,proximal,10.0
2447,A03752,SOLVE155W1,1331,1341.0,0.12,2037.6,58780.0,33.0,4.2,36460.0,25.2,proximal,10.0
2448,A03828,SOLVE155W1,1341,1351.0,0.114,1414.8,51860.0,17.0,4.6,28160.0,24.4,proximal,10.0
2449,A03830,SOLVE155W1,1351,1361.0,0.114,1428.0,54580.0,14.8,4.6,37980.0,22.8,proximal,10.0
2451,A03871,SOLVE155W1,1371,1381.0,0.112,1306.6,55640.0,20.2,3.8,14000.0,32.0,proximal,10.0
2452,A04100,SOLVE155W1,1381,1391.0,0.1,1265.0,54760.0,8.6,4.4,16620.0,34.4,proximal,10.0
2453,A05882,SOLVE155W1,1391,1401.0,0.036,857.6,58880.0,3.4,4.6,20000.0,33.0,proximal,10.0
2454,A04323,SOLVE155W1,1401,1411.0,0.088,1112.2,46360.0,14.2,4.2,16620.0,31.4,proximal,10.0
2455,A03583,SOLVE155W1,1411,1421.0,0.134,1177.4,38760.0,45.6,5.8,22420.0,32.4,proximal,10.0
2456,A03515,SOLVE155W1,1421,1431.0,0.138735632,2166.436782,53373.56322,95.85057471,4.540229885,27175.86207,36.49425287,proximal,10.0
2457,A07266,SOLVE156,441,451.0,0.014,117.0,47020.0,1.2,5.8,47540.0,17.4,proximal,10.0
2458,A07440,SOLVE156,451,461.0,0.012,115.4,42700.0,14.6,21.4,46380.0,88.0,proximal,10.0
2459,A06952,SOLVE156,461,471.0,0.018,320.2,56600.0,1.4,10.4,58360.0,16.4,proximal,10.0
2460,A06274,SOLVE156,471,481.0,0.029,201.6,64540.0,1.0,81.2,58120.0,191.4,proximal,10.0
2461,A08469,SOLVE156,481,491.0,0.0025,236.6,50240.0,1.2,7.0,50180.0,15.4,proximal,10.0
2462,A07177,SOLVE156,491,501.0,0.015,288.6,48040.0,1.6,9.4,49640.0,18.6,proximal,10.0
2463,A05588,SOLVE156,501,511.0,0.043,205.0,49940.0,1.6,7.0,53340.0,15.4,proximal,10.0
2466,A06804,SOLVE156,531,541.0,0.02,284.2,62980.0,1.6,7.2,54580.0,25.0,proximal,10.0
2467,A07597,SOLVE156,541,551.0,0.01,305.0,47240.0,1.2,6.6,36560.0,20.8,proximal,10.0
2468,A07419,SOLVE156,551,561.0,0.012,218.0,59060.0,1.4,5.4,55440.0,16.6,proximal,10.0
2469,A07001,SOLVE156,561,571.0,0.017,340.6,63440.0,1.4,5.4,60100.0,16.2,proximal,10.0
2470,A07967,SOLVE156,571,581.0,0.007,179.0,61980.0,2.2,5.4,50560.0,20.2,proximal,10.0
2471,A07241,SOLVE156,581,591.0,0.014,69.8,53640.0,4.6,4.8,45440.0,16.4,proximal,10.0
2472,A07835,SOLVE156,591,601.0,0.008,127.0,49940.0,3.2,5.0,44640.0,15.2,proximal,10.0
2473,A06789,SOLVE156,601,611.0,0.02,184.2,50220.0,2.8,6.2,47920.0,17.8,proximal,10.0
2474,A06921,SOLVE156,611,621.0,0.018,185.0,47140.0,2.6,6.2,46620.0,24.0,proximal,10.0
2475,A06210,SOLVE156,621,631.0,0.03,316.2,56560.0,7.0,7.6,54600.0,17.2,proximal,10.0
2476,A06206,SOLVE156,631,641.0,0.03,127.8,48960.0,12.6,6.6,44040.0,16.2,proximal,10.0
2477,A06403,SOLVE156,641,651.0,0.026,830.4,47740.0,18.6,9.0,41080.0,25.4,proximal,10.0
2478,A07394,SOLVE156,651,661.0,0.012,403.4,48220.0,16.2,9.6,40980.0,29.4,proximal,10.0
2479,A06357,SOLVE156,661,671.0,0.027,1030.8,50120.0,21.0,4.6,16400.0,35.2,proximal,10.0
2480,A04675,SOLVE156,671,681.0,0.072,1090.8,44620.0,17.6,17.4,23960.0,58.8,proximal,10.0
2481,A05122,SOLVE156,681,691.0,0.056,662.6,41360.0,11.8,64.0,20500.0,133.2,proximal,10.0
2483,A05459,SOLVE156,701,711.0,0.046,1595.0,55720.0,49.0,12.2,32320.0,34.0,proximal,10.0
2484,A08509,SOLVE157,391,401.0,0.0025,18.0,46820.0,1.0,7.6,37780.0,41.4,proximal,10.0
2485,A08502,SOLVE157,401,411.0,0.0025,12.6,43900.0,2.2,10.6,41800.0,61.4,proximal,10.0
2486,A08171,SOLVE157,411,421.0,0.006,8.4,31620.0,7.0,10.4,30880.0,45.8,proximal,10.0
2487,A08493,SOLVE157,421,431.0,0.0025,37.0,19800.0,4.2,17.6,17500.0,119.8,proximal,10.0
2488,A08484,SOLVE157,431,441.0,0.0025,20.2,37720.0,4.0,15.4,34740.0,41.2,proximal,10.0
2489,A07738,SOLVE157,441,451.0,0.009,192.6,36940.0,1.0,11.8,25360.0,56.6,proximal,10.0
2490,A08160,SOLVE157,451,461.0,0.006,17.4,51140.0,1.6,12.6,44260.0,49.8,proximal,10.0
2491,A07856,SOLVE157,461,471.0,0.008,24.2,50140.0,2.4,148.4,46360.0,322.2,proximal,10.0
2492,A08156,SOLVE157,471,481.0,0.006,17.4,51080.0,2.0,21.4,42500.0,120.4,proximal,10.0
2493,A08468,SOLVE157,481,491.0,0.0025,373.6,40900.0,1.0,20.2,29400.0,86.2,proximal,10.0
2494,A05105,SOLVE157,491,501.0,0.057,39.8,43940.0,1.0,13.0,37580.0,62.2,proximal,10.0
2495,A08459,SOLVE157,501,511.0,0.0025,8.4,43380.0,1.0,20.8,37780.0,68.8,proximal,10.0
2496,A08454,SOLVE157,511,521.0,0.0025,8.0,45100.0,1.0,28.6,40640.0,85.4,proximal,10.0
2497,A08450,SOLVE157,521,531.0,0.0025,7.4,43840.0,1.0,17.6,38000.0,73.8,proximal,10.0
2498,A08445,SOLVE157,531,541.0,0.0025,10.8,43760.0,1.0,17.0,38360.0,84.2,proximal,10.0
2499,A08440,SOLVE157,541,551.0,0.0025,98.0,36480.0,2.2,9.0,27020.0,36.6,proximal,10.0
2500,A08431,SOLVE157,551,561.0,0.0025,148.4,59540.0,1.6,7.8,48820.0,27.8,proximal,10.0
2501,A08423,SOLVE157,561,571.0,0.0025,375.2,44700.0,1.8,8.6,39760.0,18.8,proximal,10.0
2502,A08417,SOLVE157,571,581.0,0.0025,302.0,49160.0,1.8,7.4,47580.0,20.4,proximal,10.0
2506,A08395,SOLVE157,611,621.0,0.0025,178.6,62760.0,1.2,6.6,53500.0,27.4,proximal,10.0
2508,A08387,SOLVE157,631,641.0,0.0025,90.2,62080.0,1.8,5.0,48660.0,23.0,proximal,10.0
2509,A07715,SOLVE157,641,651.0,0.009,116.4,63940.0,1.0,3.4,50820.0,23.8,proximal,10.0
2510,A07078,SOLVE157,651,661.0,0.016,83.4,62820.0,5.2,3.4,48820.0,23.6,proximal,10.0
2511,A06657,SOLVE157,661,671.0,0.022,208.4,62300.0,4.4,3.4,45500.0,23.4,proximal,10.0
2512,A06920,SOLVE157,671,681.0,0.018,128.8,63720.0,9.4,4.0,46020.0,23.4,proximal,10.0
2513,A05992,SOLVE157,681,691.0,0.034,274.2,57240.0,6.8,2.8,29060.0,25.4,proximal,10.0
2514,A05991,SOLVE157,691,701.0,0.034,343.8,55020.0,11.2,3.6,23960.0,26.6,proximal,10.0
2515,A05798,SOLVE157,701,711.0,0.038,649.2,53800.0,13.0,3.0,25780.0,30.0,proximal,10.0
2516,A06650,SOLVE157,711,721.0,0.022,472.6,53580.0,20.4,3.6,24340.0,28.4,proximal,10.0
2517,A07316,SOLVE157,721,731.0,0.013,188.4,60360.0,3.0,5.8,36380.0,32.0,proximal,10.0
2518,A06528,SOLVE157,731,741.0,0.024,272.8,56740.0,8.8,7.0,34560.0,43.6,proximal,10.0
2519,A06908,SOLVE157,741,751.0,0.018,341.6,56840.0,3.0,27.6,41340.0,54.8,proximal,10.0
2520,A07061,SOLVE157,751,761.0,0.016,654.8,67100.0,4.8,9.0,53340.0,26.6,proximal,10.0
2521,A06085,SOLVE157,761,771.0,0.032,906.8,55860.0,6.4,6.0,34100.0,26.2,proximal,10.0
2522,A05778,SOLVE157,771,781.0,0.038,1962.2,61640.0,13.0,7.2,28940.0,27.6,proximal,10.0
2523,A06392,SOLVE157W1,1311,1321.0,0.026,397.6,24780.0,9.4,5.6,3840.0,26.0,proximal,10.0
2524,A04272,SOLVE157W1,1321,1331.0,0.09,1081.6,29480.0,11.8,7.0,15080.0,23.4,proximal,10.0
2525,A05976,SOLVE157W1,1331,1341.0,0.034,502.0,22900.0,9.4,5.6,1440.0,28.2,proximal,10.0
2526,A04403,SOLVE157W1,1341,1351.0,0.084,971.8,43940.0,8.6,5.0,3380.0,32.0,proximal,10.0
2527,A04587,SOLVE157W1,1351,1361.0,0.076,826.4,34620.0,1.4,3.2,840.0,31.4,proximal,10.0
2528,A05697,SOLVE157W1,1361,1371.0,0.04,428.8,16120.0,1.8,3.6,920.0,37.2,proximal,10.0
2529,A08366,SOLVE157W1,1371,1381.0,0.0025,14.2,10660.0,5.2,4.0,900.0,30.0,proximal,10.0
2530,A08367,SOLVE157W1,1381,1391.0,0.0025,14.0,11300.0,1.4,3.6,340.0,37.0,proximal,10.0
2531,A08370,SOLVE157W1,1391,1401.0,0.0025,15.0,10880.0,2.4,3.2,200.0,31.8,proximal,10.0
2532,A08373,SOLVE157W1,1401,1411.0,0.0025,64.2,12280.0,4.6,4.0,640.0,42.4,proximal,10.0
2533,A08374,SOLVE157W1,1411,1421.0,0.0025,47.8,12340.0,6.4,3.6,620.0,39.2,proximal,10.0
2534,A06864,SOLVE157W1,1421,1431.0,0.019,34.8,23860.0,6.2,3.2,2760.0,42.8,proximal,10.0
2535,A06492,SOLVE157W1,1431,1441.0,0.025,61.0,19040.0,3.8,3.2,4080.0,34.6,proximal,10.0
2536,A05888,SOLVE157W1,1441,1451.0,0.036,87.0,29520.0,1.2,4.4,9980.0,54.6,proximal,10.0
2537,A07506,SOLVE157W1,1451,1461.0,0.011,80.8,22180.0,1.2,3.0,4680.0,37.0,proximal,10.0
2538,A07404,SOLVE157W1,1461,1471.0,0.012,73.8,18460.0,8.4,3.0,2840.0,48.2,proximal,10.0
2540,A04830,SOLVE157W1,1481,1491.0,0.066,396.2,47320.0,11.2,13.8,34240.0,271.4,proximal,10.0
2541,A05898,SOLVE157W1,1491,1501.0,0.036,170.8,15280.0,5.2,7.2,1440.0,176.6,proximal,10.0
2542,A04952,SOLVE157W1,1501,1511.0,0.062,191.2,24760.0,1.0,6.0,4440.0,121.8,proximal,10.0
2543,A04339,SOLVE157W1,1511,1521.0,0.087,614.4,21720.0,1.2,6.4,2780.0,70.6,proximal,10.0
2544,A06612,SOLVE157W1,1521,1531.0,0.023,240.8,20680.0,3.0,5.2,2320.0,75.2,proximal,10.0
2545,A06801,SOLVE157W1,1531,1541.0,0.02,178.2,33520.0,1.0,3.8,1940.0,29.6,proximal,10.0
2546,A08130,SOLVE157W1,1541,1551.0,0.006,69.2,30380.0,2.4,6.0,5640.0,73.0,proximal,10.0
2547,A07844,SOLVE157W1,1551,1561.0,0.008,146.0,13900.0,13.0,6.4,1080.0,97.4,proximal,10.0
2548,A08421,SOLVE157W1,1561,1571.0,0.0025,14.4,13640.0,16.6,5.8,900.0,185.8,proximal,10.0
2549,A08424,SOLVE157W1,1571,1581.0,0.0025,39.8,20000.0,8.6,5.2,2600.0,67.2,proximal,10.0
2550,A07847,SOLVE157W1,1581,1591.0,0.008,82.6,31780.0,1.8,3.8,3340.0,27.2,proximal,10.0
2551,A08434,SOLVE157W1,1591,1601.0,0.0025,120.0,16860.0,1.0,3.8,1760.0,24.2,proximal,10.0
2552,A08439,SOLVE157W1,1601,1606.8,0.0025,147.137931,19875.86207,2.034482759,4.310344828,1789.655172,30.31034483,proximal,5.7999999999999545
2553,A06132,SOLVE158,431,441.0,0.032,80.0,36460.0,1.2,20.2,26740.0,106.8,proximal,10.0
2554,A07260,SOLVE158,441,451.0,0.014,43.0,53520.0,1.0,8.6,47900.0,71.4,proximal,10.0
2556,A06127,SOLVE158,461,471.0,0.032,274.2,56940.0,1.2,7.0,21780.0,59.4,proximal,10.0
2557,A06323,SOLVE158,471,481.0,0.028,48.0,66540.0,2.0,12.2,57000.0,73.0,proximal,10.0
2558,A06429,SOLVE158,481,491.0,0.026,89.2,46280.0,1.2,13.6,38520.0,60.8,proximal,10.0
2559,A06548,SOLVE158,491,501.0,0.024,100.6,58840.0,1.4,15.2,59560.0,49.0,proximal,10.0
2560,A07422,SOLVE158,501,511.0,0.012,350.4,58780.0,2.0,9.0,58440.0,69.2,proximal,10.0
2561,A06422,SOLVE158,511,521.0,0.026,401.8,51000.0,1.8,8.2,23040.0,32.8,proximal,10.0
2562,A07842,SOLVE158,521,531.0,0.008,231.8,52740.0,2.2,7.6,14820.0,32.2,proximal,10.0
2563,A07966,SOLVE158,531,541.0,0.007,155.2,50500.0,1.8,7.0,27500.0,29.0,proximal,10.0
2565,A05373,SOLVE158,551,561.0,0.049,564.0,34660.0,3.4,33.8,29140.0,63.2,proximal,10.0
2566,A08119,SOLVE158,561,571.0,0.006,116.6,44940.0,4.4,5.6,23280.0,21.0,proximal,10.0
2567,A07158,SOLVE158,571,581.0,0.015,295.4,71520.0,1.8,6.6,36580.0,28.4,proximal,10.0
2568,A07500,SOLVE158,581,591.0,0.011,271.4,55800.0,1.8,5.6,35580.0,21.0,proximal,10.0
2569,A08110,SOLVE158,591,601.0,0.006,243.4,35740.0,7.8,4.8,24180.0,15.0,proximal,10.0
2570,A06860,SOLVE158,601,611.0,0.019,984.6,46400.0,12.8,5.2,15720.0,22.2,proximal,10.0
2571,A07704,SOLVE158,611,621.0,0.009,855.6,46540.0,10.2,6.2,31600.0,22.8,proximal,10.0
2572,A06728,SOLVE158,621,631.0,0.021,341.4,52240.0,9.8,103.6,40440.0,172.2,proximal,10.0
2573,A07391,SOLVE158,631,641.0,0.012,543.4,42060.0,13.6,5.2,20580.0,23.0,proximal,10.0
2574,A06395,SOLVE158,641,651.0,0.026,928.0,52600.0,25.6,8.6,36660.0,21.4,proximal,10.0
2575,A07225,SOLVE158,651,661.0,0.014,412.6,50380.0,9.2,8.2,21180.0,18.6,proximal,10.0
2576,A06292,SOLVE158,661,671.0,0.028,684.8,50360.0,21.0,6.4,29760.0,20.6,proximal,10.0
2577,A04621,SOLVE158,991,1001.0,0.074,2352.0,49880.0,6.2,10.2,48320.0,22.8,proximal,10.0
2578,A06725,SOLVE158,1001,1011.0,0.021,902.6,44220.0,5.6,8.4,31380.0,29.4,proximal,10.0
2579,A05182,SOLVE158,1011,1021.0,0.054,1485.0,49720.0,13.4,6.2,27220.0,26.2,proximal,10.0
2580,A07062,SOLVE158,1021,1031.0,0.016,569.6,59360.0,7.4,9.2,46540.0,38.8,proximal,10.0
2581,A04818,SOLVE158,1031,1041.0,0.066,1798.0,60520.0,14.0,8.8,34600.0,37.0,proximal,10.0
2582,A05392,SOLVE158,1041,1051.0,0.048,1316.0,63500.0,3.8,5.0,38440.0,35.0,proximal,10.0
2583,A06097,SOLVE158,1051,1061.0,0.032,941.2,71460.0,2.6,3.6,42120.0,50.8,proximal,10.0
2584,A06914,SOLVE158,1061,1071.0,0.018,324.0,63500.0,12.0,6.0,53320.0,35.0,proximal,10.0
2586,A06994,SOLVE158,1081,1091.0,0.017,228.8,66300.0,4.4,10.2,52240.0,33.0,proximal,10.0
2587,A07233,SOLVE158,1091,1101.0,0.014,251.4,65140.0,2.2,5.0,54940.0,25.6,proximal,10.0
2589,A07502,SOLVE158,1111,1121.0,0.011,130.8,67440.0,2.2,7.8,55960.0,55.8,proximal,10.0
2591,A06922,SOLVE158,1131,1141.0,0.018,466.0,51940.0,3.6,5.6,43460.0,25.6,proximal,10.0
2592,A06790,SOLVE158,1141,1151.0,0.02,536.6,51720.0,5.8,6.8,41420.0,28.4,proximal,10.0
2593,A06792,SOLVE158,1151,1161.0,0.02,325.6,41420.0,3.2,5.8,31360.0,31.2,proximal,10.0
2594,A06869,SOLVE158,1161,1171.0,0.019,409.2,35680.0,5.8,4.0,23420.0,34.0,proximal,10.0
2595,A06267,SOLVE158,1171,1181.0,0.029,602.0,30400.0,3.6,2.8,6620.0,50.2,proximal,10.0
2596,A04898,SOLVE158,1181,1191.0,0.064,1209.4,64520.0,2.6,4.2,14140.0,55.0,proximal,10.0
2597,A05668,SOLVE158,1191,1201.0,0.041,539.2,69140.0,1.0,2.8,1680.0,36.6,proximal,10.0
2598,A07512,SOLVE158,1201,1211.0,0.011,170.2,43720.0,1.0,2.2,3320.0,30.2,proximal,10.0
2599,A06164,SOLVE158,1211,1221.0,0.031,366.8,49940.0,2.4,1.8,360.0,31.6,proximal,10.0
2600,A06933,SOLVE158,1221,1231.0,0.018,184.6,31740.0,1.2,1.2,950.0,33.8,proximal,10.0
2601,A08426,SOLVE158,1231,1241.0,0.0025,5.8,20380.0,1.0,1.0,90.0,56.0,proximal,10.0
2602,A08433,SOLVE158,1241,1251.0,0.0025,38.0,16260.0,1.0,4.8,330.0,71.6,proximal,10.0
2603,A08443,SOLVE158,1251,1261.0,0.0025,16.6,30200.0,1.0,1.0,210.0,50.2,proximal,10.0
2604,A07253,SOLVE158,1261,1271.0,0.014,31.2,29300.0,1.0,5.0,1890.0,135.2,proximal,10.0
2605,A08453,SOLVE158,1271,1281.0,0.0025,40.0,20880.0,1.0,3.6,330.0,61.4,proximal,10.0
2606,A03758,SOLVE158,1281,1291.0,0.12,239.8,31280.0,3.6,17.0,8970.0,280.8,proximal,10.0
2607,A08466,SOLVE158,1291,1301.0,0.0025,27.2,14300.0,1.0,3.6,130.0,55.8,proximal,10.0
2608,A07852,SOLVE158,1301,1311.0,0.008,43.0,18740.0,1.0,4.2,200.0,41.4,proximal,10.0
2609,A08157,SOLVE158,1311,1321.0,0.006,24.0,20500.0,1.0,3.4,800.0,58.2,proximal,10.0
2610,A07860,SOLVE158,1321,1331.0,0.008,35.2,26120.0,1.0,3.6,350.0,42.4,proximal,10.0
2611,A07987,SOLVE158,1331,1341.0,0.007,194.4,32980.0,1.0,5.6,1880.0,108.8,proximal,10.0
2612,A06560,SOLVE158,1341,1351.0,0.024,142.8,36120.0,1.4,6.6,2120.0,68.6,proximal,10.0
2613,A05211,SOLVE158,1351,1361.0,0.054,181.6,39840.0,1.0,1.4,1520.0,44.4,proximal,10.0
2614,A05094,SOLVE158,1361,1371.0,0.058,322.4,30320.0,1.6,1.4,2540.0,34.0,proximal,10.0
2615,A06818,SOLVE158,1371,1381.0,0.02,74.2,43580.0,1.4,2.8,3060.0,60.8,proximal,10.0
2616,A06959,SOLVE158,1381,1391.0,0.018,116.4,38000.0,1.0,2.2,2560.0,56.2,proximal,10.0
2617,A06071,SOLVE158,1391,1399.7,0.032413793,297.816092,40073.56322,1.229885057,1.390804598,4544.827586,42.34482759,proximal,8.700000000000045
2618,A05247,SOLVE160,551,561.0,0.052,1874.6,62440.0,38.4,4.2,12240.0,57.6,proximal,10.0
2619,A06189,SOLVE160,561,571.0,0.03,1122.0,53820.0,50.8,3.0,8220.0,57.2,proximal,10.0
2620,A06904,SOLVE160,621,631.0,0.018,338.4,65520.0,3.0,2.6,2320.0,37.4,proximal,10.0
2621,A06191,SOLVE160,631,641.0,0.03,478.6,61480.0,12.4,3.2,540.0,26.4,proximal,10.0
2622,A05609,SOLVE160,641,651.0,0.042,1062.4,46500.0,19.8,2.2,1180.0,25.6,proximal,10.0
2625,A04582,SOLVE160,671,681.0,0.076,954.0,55200.0,31.6,2.2,1100.0,31.4,proximal,10.0
2626,A03611,SOLVE160,681,691.0,0.132,1350.0,56760.0,27.2,2.6,1720.0,27.8,proximal,10.0
2627,A04271,SOLVE160,691,701.0,0.09,1914.2,53320.0,22.2,2.8,1580.0,27.4,proximal,10.0
2628,A05604,SOLVE160W1,611,621.0,0.042,1567.6,55840.0,43.6,3.4,2380.0,43.2,proximal,10.0
2629,A06990,SOLVE160W1,621,631.0,0.017,682.0,64820.0,3.6,3.4,2080.0,32.6,proximal,10.0
2630,A07152,SOLVE160W1,631,641.0,0.015,548.6,60800.0,10.4,3.8,1100.0,35.4,proximal,10.0
2631,A06643,SOLVE160W1,641,651.0,0.022,680.4,54080.0,4.6,2.4,1420.0,23.0,proximal,10.0
2632,A05872,SOLVE160W1,651,661.0,0.036,978.6,56020.0,16.0,1.8,5620.0,34.2,proximal,10.0
2633,A04404,SOLVE160W1,661,671.0,0.084,619.8,57620.0,78.2,16.8,10880.0,161.6,proximal,10.0
2634,A03084,SOLVE160W1,671,681.0,0.178,1482.8,39620.0,56.6,1.6,1660.0,29.4,proximal,10.0
2635,A04673,SOLVE160W1,681,691.0,0.072,680.6,45280.0,42.6,4.2,940.0,34.8,proximal,10.0
2636,A05001,SOLVE160W1,691,701.0,0.06,561.4,42920.0,18.4,15.6,520.0,37.4,proximal,10.0
2637,A03239,SOLVE160W1,701,711.0,0.162,1543.4,54800.0,39.2,1.0,1200.0,36.6,proximal,10.0
2638,A02305,SOLVE160W1,711,721.0,0.274,1275.8,66420.0,48.0,3.6,1020.0,33.6,proximal,10.0
2639,A03449,SOLVE160W1,1431,1441.0,0.144,2628.0,42880.0,50.4,11.6,13740.0,33.4,proximal,10.0
2640,A03220,SOLVE160W1,1441,1451.0,0.164,1602.2,47380.0,44.4,8.0,12600.0,35.4,proximal,10.0
2641,A04765,SOLVE160W1,1451,1461.0,0.068,1137.0,51080.0,31.6,8.8,23160.0,23.0,proximal,10.0
2642,A04721,SOLVE160W1,1461,1471.0,0.07,1560.6,45500.0,31.6,11.2,11360.0,26.0,proximal,10.0
2643,A04547,SOLVE160W1,1471,1481.0,0.078,1432.0,59480.0,23.8,11.6,9920.0,25.0,proximal,10.0
2644,A05702,SOLVE160W1,1481,1491.0,0.04,644.0,52680.0,7.6,12.8,3900.0,37.4,proximal,10.0
2645,A02574,SOLVE160W1,1491,1501.0,0.238,2820.0,48620.0,62.2,7.8,16600.0,40.4,proximal,10.0
2646,A04202,SOLVE160W1,1501,1511.0,0.094,1348.4,43700.0,49.4,7.8,17600.0,31.6,proximal,10.0
2647,A03358,SOLVE160W1,1521,1531.0,0.152,2756.0,38780.0,53.6,9.2,10280.0,26.0,proximal,10.0
2648,A04205,SOLVE160W1,1531,1541.0,0.094,1778.0,35960.0,35.8,4.0,7220.0,20.8,proximal,10.0
2649,A02841,SOLVE160W1,1541,1549.6,0.203023256,1911.627907,40160.46512,37.48837209,4.604651163,8909.302326,34.62790698,proximal,8.599999999999909
2650,A08661,SOLVE161,131,141.0,0.0025,177.0,44520.0,4.2,6.8,16680.0,73.4,distal,10.0
