Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class
A08381,SOLVE171,691,701,18.4,<0.005,323.2,71680,2.6,3.2,15340,19.8,A
A08384,SOLVE171,701,711,24.6,<0.005,350.8,73820,13.2,5.8,64340,20,A
A08385,SOLVE171,711,721,44.4,<0.005,218.8,82040,1.6,6.4,74000,24.6,A
A08122,SOLVE171,721,731,44.4,0.006,37.2,86300,1.2,5.4,86480,12.4,A
A08392,SOLVE171,731,741,40.2,<0.005,111.2,71360,1,5.2,72580,18,A
A08396,SOLVE171,741,751,29.6,<0.005,82.2,70600,1.2,6.4,69540,23,A
A08128,SOLVE171,751,761,19,0.006,205.2,60520,1.4,5.6,50660,25,A
A08401,SOLVE171,761,771,17,<0.005,153.2,54240,2.2,10.2,51520,28.6,A
A08129,SOLVE171,771,781,12.2,0.006,148.4,41700,2.4,7.6,42160,24,A
A08402,SOLVE171,781,791,12.2,<0.005,156.4,43540,2.2,7,41820,22,A
A08404,SOLVE171,791,801,14.2,<0.005,85.6,43160,2.8,11.6,40800,18.6,A
A08407,SOLVE171,801,811,13.6,<0.005,84.8,47740,3.2,7.8,39340,20.8,A
A07413,SOLVE171,811,821,22.6,0.012,222.2,46700,2.6,9.8,29720,35,A
A07722,SOLVE171,821,831,12.2,0.009,357.6,53880,1.6,5.2,24560,26,A
A07245,SOLVE171,831,841,8.8,0.014,442.6,65760,1,3.8,39080,24.4,A
A08408,SOLVE171,841,851,9.6,<0.005,136.8,58360,1.2,2.2,38220,27.4,A
A08410,SOLVE171,851,861,19,<0.005,131.6,59220,1.4,3,29920,39.8,A
A08411,SOLVE171,861,871,18.8,<0.005,133.6,54920,1,1.8,5580,38,A
A08132,SOLVE171,871,881,14.4,0.006,220.8,53880,1.2,2.8,8080,39.4,A
A06165,SOLVE171,881,891,29.2,0.031,122,60220,1.2,3.2,28480,37,A
A08409,SOLVE171,891,901,30.8,<0.005,156.6,50980,1,3.4,3620,32.8,A
A08414,SOLVE171,901,911,17.6,<0.005,179,45720,1,3.2,9840,28.6,A
A08134,SOLVE171,911,921,10.8,0.006,191.2,42900,1,2.6,12200,27.8,A
A06222,SOLVE171,921,931,15,0.03,200,34000,1.4,4,19700,61.6,A
A08419,SOLVE171,931,941,13.6,<0.005,76.4,37040,1,2.4,1900,27.8,A
A07091,SOLVE171,941,951,14.6,0.016,146.8,37340,1,4,14320,28.2,A
A03887,SOLVE171,951,958.7,30.4025974,0.11012987,127.3506494,24267.53247,1,16.7012987,8898.701299,47.68831169,A
A06763,SOLVE176,111,121,60,0.021,86.6,42300,5.4,11.8,22620,63.4,B
A08685,SOLVE176,121,131,98.4,<0.005,65.4,56060,1,6.4,37940,46.4,B
A08674,SOLVE176,131,141,50.2,<0.005,69.8,55680,1.2,5,30840,40,B
A08669,SOLVE176,141,151,28.2,<0.005,138.6,29200,1.2,6.2,9200,43.6,B
A08666,SOLVE176,151,161,23.2,<0.005,225.6,20300,1,3.8,1780,40.8,B
A08662,SOLVE176,161,171,30.4,<0.005,56.2,32220,1.2,4,1880,21.4,B
A05106,SOLVE176,171,181,44.6,0.057,423.2,49620,2.6,4,7960,26.2,B
A05228,SOLVE176,181,191,33.4,0.053,2453.4,47580,1,5.4,23460,45,B
A08643,SOLVE176,191,201,12.6,<0.005,37.8,13360,1.4,10.8,4100,23.8,B
A08640,SOLVE176,201,211,8.6,<0.005,57.6,23100,1,4,2380,21.4,B
A07908,SOLVE176,211,221,7.8,0.008,37.8,40060,1,9.2,15920,37,B
A08636,SOLVE176,221,231,8.2,<0.005,18.8,52320,1.2,9,30720,35,B
A08248,SOLVE176,231,241,7.8,0.006,236.8,43300,1,7.8,12140,42.4,B
A08632,SOLVE176,241,251,8,<0.005,68,41940,1.6,5.8,6580,41.4,B
A08628,SOLVE176,251,261,6.4,<0.005,82.2,43180,1.2,6.4,1440,31,B
A08626,SOLVE176,261,271,7.4,<0.005,68.2,41760,1,4.2,1600,27.6,B
A08623,SOLVE176,271,281,5.8,<0.005,70,36700,1.2,8.8,13120,27,B
A08620,SOLVE176,281,291,6.2,<0.005,219.2,51440,1,13.8,4740,37.8,B
A07546,SOLVE176,291,301,6,0.011,24.8,45180,1.6,4,570,33,B
A08614,SOLVE176,301,311,6.2,<0.005,161.6,44360,4.4,5,3340,29.6,B
A08235,SOLVE176,311,321,5.2,0.006,983.2,60220,3.2,10.8,1900,40.8,B
A04181,SOLVE176,321,331,4.4,0.095,507.2,54240,1.6,7.4,1860,35.6,B
A08602,SOLVE176,331,341,8.4,<0.005,305.6,41800,1.6,5,600,28.2,B
A08594,SOLVE176,341,351,7.6,<0.005,330.2,46040,4,7.2,380,25.6,B
A08587,SOLVE176,351,361,3.6,<0.005,623,52980,4.6,6.8,580,26.4,B
A08580,SOLVE176,361,371,3.8,<0.005,180,60020,1.6,6.8,200,28.2,B
A08574,SOLVE176,371,381,3.6,<0.005,208.8,64180,13.2,5.8,540,31,B
A08565,SOLVE176,381,391,4.6,<0.005,342,63640,7.6,11,6320,36,B
A07631,SOLVE176,391,401,5.6,0.01,415.4,67200,4.2,26.2,6860,37.8,B
A08204,SOLVE176,401,411,6.2,0.006,412.2,72320,2.2,5,280,39.2,B
A07888,SOLVE176,411,421,4.6,0.008,356.4,60600,1.2,3.4,260,30.4,B
A08004,SOLVE176,421,431,5,0.007,295.6,69840,1.2,2.4,220,35.8,B
A08195,SOLVE176,431,441,4.8,0.006,251,62340,4,2.2,1270,38,B
A08190,SOLVE176,441,451,5,0.006,305.8,61840,1.2,3.4,600,39.2,B
A08530,SOLVE176,451,461,6.6,<0.005,169.4,67520,1,2,240,38.2,B
A08184,SOLVE176,461,471,3.2,0.006,253.6,64360,1.8,4,240,40.8,A
A07995,SOLVE176,471,481,4.4,0.007,908,31980,9.6,9,5740,27.4,A
A08177,SOLVE176,481,491,3.8,0.006,672.4,44160,5.4,12.4,2400,35.4,A
A08499,SOLVE176,491,501,4.8,<0.005,366.2,70040,3,5,360,36.2,A
A08492,SOLVE176,501,511,4.8,<0.005,501.8,61440,3.8,2.4,220,42,A
A08483,SOLVE176,511,521,7.2,<0.005,421,58120,1.8,1.6,520,38,A
A08477,SOLVE176,521,531,5.2,<0.005,372,62380,1.4,1.8,160,43.6,A
A06878,SOLVE176,531,541,20.2,0.019,289.4,56460,2.8,7.8,7440,51.4,A
A06743,SOLVE176,541,551,8.4,0.021,491.2,55240,2.4,2.2,660,44.6,A
A08461,SOLVE176,551,561,7.6,<0.005,129.4,49880,1.2,2,3470,62,A
A07977,SOLVE176,561,571,9.6,0.007,258.8,41260,3.2,2.6,9780,57,A
A08146,SOLVE176,571,581,9.2,0.006,294,45700,3,3.2,2400,67,A
A06941,SOLVE176,581,591,11.2,0.018,110,49840,2.6,6,4520,58.4,A
A04640,SOLVE176,591,601,20.8,0.074,194.2,45800,1.4,4.4,3830,35,A
A06425,SOLVE176,601,611,16.2,0.026,367.2,46140,2,3.2,240,33,A
A07416,SOLVE176,611,621,13,0.012,254.2,44200,1.8,2.8,210,37.4,A
A07165,SOLVE176,621,631,7.8,0.015,253.6,44000,10.4,4,1950,49.8,A
A08394,SOLVE176,631,641,8.6,<0.005,33,26140,4,3.4,1360,40,A
A08389,SOLVE176,641,651,8.4,<0.005,35.4,32280,1.4,2,330,29.2,A
A07962,SOLVE176,651,661,5,0.007,65.2,34660,1.6,1.4,70,42.8,A
A05759,SOLVE176,661,671,4.2,0.039,1059,46580,18.6,3.2,1190,44.2,A
A05717,SOLVE176,671,681,4.4,0.04,1014.4,56840,39.2,2.2,700,47.6,A
A05716,SOLVE176,681,691,5.4,0.04,1201,48480,73,2,820,33.6,A
A05291,SOLVE176,691,701,5.2,0.051,1237.4,55120,19,2.2,980,42.4,A
A07073,SOLVE176,701,711,7.4,0.016,690.6,51900,37.4,1.8,460,34.6,A
A05195,SOLVE176,711,721,11.2,0.054,1978,42480,35.4,1.6,1680,31.6,A
A07157,SOLVE176,721,731,8.8,0.015,176.4,42820,14.8,2.2,100,34,A
A05883,SOLVE176,731,741,7.6,0.036,561.8,52640,16.8,2.6,6340,37,A
A06401,SOLVE176,741,751,6,0.026,611.4,61240,23,2,280,34.2,A
A03784,SOLVE176,751,761,32,0.118,1015,64440,44.2,69.4,8500,168.2,A
A03835,SOLVE176,761,771,8.2,0.114,692.6,66760,14.2,1.6,660,38.4,A
A05324,SOLVE176,771,781,7,0.05,680.6,55980,59.2,1.8,660,37,A
A05388,SOLVE176,781,791,7,0.048,1109.2,59720,29.4,1.8,680,31.4,A
A04581,SOLVE176,791,801,5.8,0.076,2218,54860,86.6,1.6,2000,29.8,A
A04937,SOLVE176,801,811,5.8,0.062,2338,60000,101.8,2.2,3100,46.2,A
A05537,SOLVE176W1,751,761,17.2,0.044,550.4,59900,17.2,37,4540,106,A
A05985,SOLVE176W1,761,771,8.6,0.034,661.2,62000,19.8,2.6,860,36.4,A
A06092,SOLVE176W1,771,781,7.6,0.032,835.6,52940,39,2.8,780,38.8,A
A05250,SOLVE176W1,781,791,5,0.052,1121.2,60480,39.8,2.4,860,34.2,A
A04815,SOLVE176W1,791,801,6.8,0.066,1964,57180,66.8,2.6,1640,29.6,A
A04668,SOLVE176W1,801,811,3.4,0.072,2158,60080,78,5.2,2600,51.4,A
A06293,SOLVE176W1,1731,1741,3.6,0.028,102,23060,1,1,460,12.2,A
A02460,SOLVE176W1,1741,1751,4,0.252,343.8,26040,1,1,4880,11.8,A
A01755,SOLVE176W1,1751,1761,1.8,0.366,280.8,26820,1,1.4,4060,14.2,A
A02668,SOLVE176W1,1761,1771,2.6,0.224,564.8,27660,1,1.4,1080,14.4,A
A04134,SOLVE176W1,1771,1781,3.8,0.098,277.4,30500,4.2,1,840,15.6,A
A04884,SOLVE176W1,1781,1791,5,0.064,166.2,32300,1,1,1540,15.4,A
A05136,SOLVE176W1,1791,1801,2.2,0.056,246.2,31440,1,1,360,15.4,A
A04507,SOLVE176W1,1801,1811,2.4,0.08,247,28060,1,1.2,260,16.2,A
A04777,SOLVE176W1,1811,1821,2.4,0.068,299.6,31100,1,1.2,400,17.2,A
A05046,SOLVE176W1,1821,1831,1.8,0.059,556.4,30320,3.2,3.2,980,24.6,A
A05513,SOLVE176W1,1831,1841,3.8,0.045,210.6,28760,1.8,1,520,15,A
A03457,SOLVE176W1,1841,1846.7,3.105263158,0.143333333,318.8596491,29615.78947,1,2.403508772,7914.035088,15.10526316,A
A08748,SOLVE177,121,131,51.6,<0.005,17.6,35360,1.6,11.4,12980,58,B
A08746,SOLVE177,131,141,64.8,<0.005,14.6,25640,1,5.8,3760,64,B
A08302,SOLVE177,141,151,52.4,0.006,37,35440,1,6.8,4500,63.4,B
A08738,SOLVE177,151,161,63,<0.005,16.2,31720,1,5.6,2660,48.2,B
A08734,SOLVE177,161,171,57.6,<0.005,24.2,28560,1,5.6,3440,45,B
A08731,SOLVE177,171,181,38.8,<0.005,20.4,29160,1,5.4,1460,66.2,B
A08730,SOLVE177,181,191,22.6,<0.005,1874,37860,1.2,4,5980,111,B
A03951,SOLVE177,191,201,31.6,0.107,2938,52900,5.4,5.6,15060,70.2,B
A08723,SOLVE177,201,211,16,<0.005,238.2,20540,2.2,3.8,1920,41.8,B
A08720,SOLVE177,211,221,23.6,<0.005,22.6,46860,1,3,33680,49.8,B
A08718,SOLVE177,221,231,27,<0.005,90,37640,1,4,18160,47.4,B
A08708,SOLVE177,231,241,21.4,<0.005,2.6,32220,1,3.6,20740,39.6,B
A08705,SOLVE177,241,251,20.8,<0.005,1.7,37580,3.2,3.2,24400,41.4,B
A08702,SOLVE177,251,261,26.6,<0.005,5.6,43560,1,3.8,32020,36,B
A06716,SOLVE177,261,271,57.6,0.022,13.2,28860,114,6.2,24740,43.6,B
A08694,SOLVE177,271,281,23,<0.005,2,33540,2.4,2.8,23320,25.8,B
A08691,SOLVE177,281,291,21.6,<0.005,9.2,23480,1.8,3.6,10160,25,B
A08688,SOLVE177,291,301,18,<0.005,129.4,32400,1.2,3.4,18020,25.8,B
A08683,SOLVE177,301,311,10.6,<0.005,189.2,32020,1.8,4,12900,24.6,B
A08670,SOLVE177,311,321,6.4,<0.005,12,14680,1,8.4,5160,23.4,B
A07914,SOLVE177,321,331,7.4,0.008,8.6,23960,1.4,3.2,12260,23.8,B
A08657,SOLVE177,331,341,8,<0.005,11.4,18500,1,2.6,1340,22.6,B
A08647,SOLVE177,341,351,8.4,<0.005,17.4,21520,1,2.2,740,19.4,B
A08257,SOLVE177,351,361,19,0.006,48.6,36120,1,3.8,860,23,B
A08637,SOLVE177,361,371,24.2,<0.005,106.2,59840,1,8.6,10100,33.6,B
A08634,SOLVE177,371,381,8.6,<0.005,86,21480,1,3.8,820,14.6,B
A08629,SOLVE177,381,391,7.4,<0.005,8.8,13800,2,3.8,180,20,B
A08624,SOLVE177,391,401,6.6,<0.005,6.4,24960,1.8,2.4,2080,30.8,B
A07649,SOLVE177,401,411,24,0.01,5.8,30300,3.2,2.8,15740,23.4,B
A08236,SOLVE177,411,421,17,0.006,7.8,26020,1.2,1,8640,27.6,B
A08608,SOLVE177,421,431,7,<0.005,3.4,19740,1,1.2,2660,24.2,B
A08601,SOLVE177,431,441,9.2,<0.005,63.2,34960,1,1,6240,29.4,B
A08593,SOLVE177,441,451,11.6,<0.005,145.6,37020,1,1,2720,39,B
A08585,SOLVE177,451,461,13.6,<0.005,138.6,34460,1.2,1,6040,48.6,B
A08579,SOLVE177,461,471,10.4,<0.005,13.2,33480,2.2,1.2,7300,61.8,B
A08571,SOLVE177,471,481,6.4,<0.005,19,40920,1,1,10900,53.4,B
A08564,SOLVE177,481,491,12.2,<0.005,9.6,33920,1,1.6,7860,65.4,B
A08562,SOLVE177,491,501,6.6,<0.005,52.8,27840,1,1,4780,34.8,B
A08203,SOLVE177,501,511,7.4,0.006,40.4,50160,1,1.6,4520,58.8,B
A08554,SOLVE177,511,521,7.8,<0.005,24.8,45360,2,6,28360,32.4,B
A08003,SOLVE177,521,531,5.4,0.007,153.6,44500,2.6,2.6,16920,35.4,B
A08536,SOLVE177,531,541,7.4,<0.005,131.2,56440,1,2.2,420,32.2,B
A08532,SOLVE177,541,551,6.8,<0.005,27.6,48900,1,2.2,60,39.2,B
A08527,SOLVE177,551,561,6.8,<0.005,72.8,45040,1.6,5.2,220,48.8,B
A08520,SOLVE177,561,571,8.2,<0.005,111.2,40600,1,4,8120,32,A
A08181,SOLVE177,571,581,9.4,0.006,75.6,57280,2.2,3.6,2400,32.4,A
A08505,SOLVE177,581,591,6.2,<0.005,255.4,38000,1.6,5.6,3820,36.4,A
A08170,SOLVE177,591,601,12,0.006,419.6,44360,1,5.6,9800,42.6,A
A08489,SOLVE177,601,611,8.6,<0.005,272.2,45420,1.6,2.2,2720,35,A
A07988,SOLVE177,611,621,9.6,0.007,359.2,52040,1.2,3,980,34,A
A07858,SOLVE177,621,631,19.6,0.008,185.4,53800,1,3.6,1040,37.6,A
A08471,SOLVE177,631,641,7.8,<0.005,23.6,49400,1,2.6,720,34.8,A
A07605,SOLVE177,641,651,10.2,0.01,39.2,52460,1,3.6,250,37,A
A07259,SOLVE177,651,661,10,0.014,129.2,46020,1,3.2,1870,28.8,A
A06019,SOLVE177,661,671,14,0.034,568.8,49360,4,3,1960,33.4,A
A06670,SOLVE177,671,681,7.6,0.022,626,51140,3.6,2.2,840,41.8,A
A07006,SOLVE177,681,691,11.8,0.017,921,50160,7.2,3.8,9500,33,A
A07970,SOLVE177,691,701,9.8,0.007,648.4,49720,5,3.2,7460,29,A
A07330,SOLVE177,701,711,6.8,0.013,806.2,53120,7.8,3.6,1520,36.8,A
A07327,SOLVE177,711,721,7.4,0.013,980,53060,22,3,1000,34.4,A
A04206,SOLVE177,721,731,8.2,0.094,6120,49660,37.6,3.2,6560,38.4,A
A05718,SOLVE177,731,741,5.6,0.04,3712,49620,33.2,2.2,3600,39.6,A
A07324,SOLVE177,741,751,5.8,0.013,2860,54020,52.8,3.2,3180,51.2,A
A06732,SOLVE177,751,761,7.2,0.021,1697.6,48420,29,2.6,1260,31,A
A08117,SOLVE177,761,771,9.8,0.006,369.8,46620,6,2.2,1380,30.8,A
A07959,SOLVE177,771,781,8.4,0.007,637.6,48920,10.2,2.2,2780,26.4,A
A08111,SOLVE177,781,791,16.8,0.006,556.8,55280,5.2,4,2380,34.4,A
A08372,SOLVE177,791,801,14.4,<0.005,165,52700,1.2,3,2800,32.2,A
A08369,SOLVE177,801,811,12.4,<0.005,1698.4,49080,18.8,3.8,4060,30.6,A
A07577,SOLVE177,811,821,10,0.01,1636,45900,29.4,2.8,2620,29,A
A08365,SOLVE177,821,831,11.4,<0.005,1509.6,41800,20.8,3.6,2900,26.6,A
A07703,SOLVE177,831,841,9,0.009,2736.8,38200,33.6,3,2940,28.4,A
A05531,SOLVE177,841,851,10,0.044,4894,39280,74.8,7.4,8640,49,A
A06853,SOLVE177,851,861,13.4,0.019,2139.2,38360,49.2,6.6,4280,37.8,A
A08362,SOLVE177,861,871,10.4,<0.005,193.4,32560,9,15.4,540,31.6,A
A08361,SOLVE177,871,881,10.6,<0.005,27.6,38200,21.2,2.4,400,27.6,A
A08359,SOLVE177,881,891,10.4,<0.005,184.8,32160,3.4,6,4510,31,A
A08105,SOLVE177,891,901,12,0.006,865.2,34720,25.6,10.6,6580,75.6,A
A08357,SOLVE177,901,911,11.4,<0.005,1264,38260,31.6,6.4,5300,36.8,A
A06640,SOLVE177W1,651,661,13.25,0.0225,303,46875,1.75,3.25,2450,29.25,A
A07219,SOLVE177W1,661,671,10.15384615,0.014615385,328,44400,2.230769231,2.307692308,430.7692308,29.46153846,A
A06430,SOLVE177W1,671,681,10.8,0.026,1425.8,56340,16,4.8,6200,36.8,A
A06873,SOLVE177W1,681,691,9.8,0.019,939.2,54560,10.8,4.4,4120,34.8,A
A06363,SOLVE177W1,691,701,8,0.027,1724,48280,7,3,2420,39.2,A
A07331,SOLVE177W1,701,711,7.2,0.013,1902,51760,16,4.8,3900,37,A
A05816,SOLVE177W1,711,721,8,0.038,3784,59780,24.4,4.2,7840,35.2,A
A06417,SOLVE177W1,721,731,8,0.026,3794,54420,20.8,4.8,4540,37.2,A
A04255,SOLVE177W1,731,741,9.8,0.091,7502,54220,73.4,7.6,9100,58.4,A
A06998,SOLVE177W1,741,751,4.8,0.017,1754,47220,22.2,4,1160,34.8,A
A07238,SOLVE177W1,751,761,7.2,0.014,2890,54840,14.2,4,2520,33.6,A
A08379,SOLVE177W1,761,771,9,<0.005,485.2,50780,1.4,2.8,260,32,A
A07826,SOLVE177W1,771,781,10.8,0.008,207,51940,14.2,4.4,1760,30.8,A
A08375,SOLVE177W1,781,791,15.8,<0.005,429.8,58180,5.4,8.8,3860,43.2,A
A07823,SOLVE177W1,791,801,16,0.008,1285,54640,4.4,4.2,2420,41,A
A07956,SOLVE177W1,801,811,14.2,0.007,1629.4,46260,15.4,3.8,2820,30.2,A
A06858,SOLVE177W1,811,821,13.4,0.019,2401,50160,30.4,8,10980,36,A
A06199,SOLVE177W1,821,831,9.2,0.03,2664,54420,23.6,5.8,6520,34.2,A
A05612,SOLVE177W1,831,841,10.8,0.042,1669.8,45140,21,10.6,10680,31,A
A06992,SOLVE177W1,841,851,6.2,0.017,514.2,49740,15.6,3.4,440,25.2,A
A05785,SOLVE177W1,851,861,8.2,0.038,1720.8,49880,11.6,3,1920,34.2,A
A07495,SOLVE177W1,861,871,14,0.011,162.8,,3.2,27.2,1620,94,A
A08107,SOLVE177W1,871,881,9.8,0.006,200.4,35920,9.6,3.2,320,27.8,A
A08360,SOLVE177W1,881,891,8.2,<0.005,505.6,34100,40.2,2.6,370,31.8,A
A08358,SOLVE177W1,891,901,4.4,<0.005,160.8,35760,19.6,2.8,1660,27,A
A08106,SOLVE177W1,901,911,4.8,0.006,442,51080,6,2.8,330,29,A
A06050,SOLVE177W1,911,921,4.6,0.033,1272.4,52580,31.6,2.8,2640,32.4,A
A06521,SOLVE177W1,921,931,3.4,0.024,849.4,53320,46,3.4,620,36,A
A05603,SOLVE177W1,931,941,3.4,0.042,1134.8,50260,42.8,4.2,940,35.8,A
A05161,SOLVE177W1,1711,1721,2,0.055,489.8,37300,2.2,5.8,400,49,A
A05223,SOLVE177W1,1721,1731,3.6,0.053,229.6,33480,1.4,4.8,1340,42,A
A04365,SOLVE177W1,1731,1741,5.2,0.086,188.2,33020,1.2,4.4,3060,40.8,A
A05786,SOLVE177W1,1741,1751,2,0.038,114.6,32280,1.2,4,840,46.8,A
A05186,SOLVE177W1,1751,1761,3,0.054,159.6,32680,1.2,4,380,40.6,A
A03551,SOLVE177W1,1761,1771,6.6,0.136,1133,29820,4.4,4.2,4620,40.2,A
A06489,SOLVE177W1,1771,1781,3.2,0.025,114.2,40520,1.2,4.4,520,39.6,A
A04135,SOLVE177W1,1781,1791,2.8,0.098,657,44700,2.4,5,3520,45.6,A
A03291,SOLVE177W1,1791,1801,2.8,0.158,1763,40620,12.6,4.2,3960,29.2,A
A04245,SOLVE177W1,1801,1811,3.8,0.092,1564,45460,5.2,4.2,7120,48.6,A
A04727,SOLVE177W1,1811,1821,5.2,0.07,1267.6,34460,5.8,5.2,8760,31.8,A
A05473,SOLVE177W1,1821,1831,3.8,0.046,871.6,27440,6,4.2,8080,25.6,A
A04551,SOLVE177W1,1831,1841,2.8,0.078,1232,32040,10,3,13100,22.8,A
A04329,SOLVE177W1,1841,1851,3.8,0.088,1427.2,50260,8.4,3,14720,44,A
A04896,SOLVE177W1,1851,1861,6,0.064,1142.4,47920,6.2,3.6,21180,48.2,A
A04897,SOLVE177W1,1861,1871,8,0.064,817.6,44460,6,4.6,22740,42.6,A
A04598,SOLVE177W1,1871,1881,7.8,0.076,737.4,42980,7,5.4,24220,36.8,A
A03409,SOLVE177W1,1881,1891,7,0.148,961.2,46240,6.2,4.4,29540,37.6,A
A02826,SOLVE177W1,1891,1901,9.4,0.206,1084.6,40340,7,5.2,23540,40.8,A
A04109,SOLVE177W1,1901,1911,9,0.1,845.8,38940,5.6,4.2,19760,46.4,A
A05550,SOLVE177W1,1911,1921,9.6,0.044,576.2,41620,3.2,4.8,20000,45,A
A04332,SOLVE177W1,1921,1931,8,0.088,951.2,45840,7.2,3.6,25100,34.2,A
A05343,SOLVE177W1,1931,1941,11.6,0.05,444.2,37460,2.6,5.6,16020,48.2,A
A05946,SOLVE177W1,1941,1950.3,9.591397849,0.035698925,526.5376344,42173.11828,2.924731183,4.430107527,20243.01075,52.51612903,A
A08758,SOLVE179,171,181,38,<0.005,1902,60300,39.8,8.8,19140,65.8,B
A08083,SOLVE179,181,191,37.6,0.007,3737.8,77060,14.4,4.2,18140,50,B
A08752,SOLVE179,191,201,22.2,<0.005,465.8,50300,29.2,3.4,8600,30.8,B
A08305,SOLVE179,201,211,27,0.006,55.4,32240,9,12.4,3600,45.6,B
A05365,SOLVE179,211,221,157.6,0.05,255.6,39620,10,11.8,14480,51.4,B
A08743,SOLVE179,221,231,30.8,<0.005,154.6,30660,37.4,2.2,3900,28,B
A08735,SOLVE179,231,241,13,<0.005,188.5,27190,7,1.8,490,42.4,B
A07677,SOLVE179,241,251,48.2,0.01,322.6,48240,7.6,3.2,7920,35.6,B
A06475,SOLVE179,251,261,237.8,0.026,300.8,59340,15.4,3.6,35460,33.6,B
A03336,SOLVE179,261,271,132.4,0.154,5760.8,62340,5.2,3.2,20800,80.2,B
A02885,SOLVE179,271,281,47,0.2,8348,75100,47.8,,33520,70.8,B
A05364,SOLVE179,281,291,25.6,0.05,8762,82220,82.4,2.8,39620,40,B
A03634,SOLVE179,291,301,204.8,0.13,2098.4,139700,42,6.6,116480,42,B
A04461,SOLVE179,301,311,220.2,0.082,405.4,71600,1,4,46820,40.2,B
A05437,SOLVE179,311,321,35.2,0.048,553.2,29800,1,4.4,9500,44,B
A06157,SOLVE179,321,331,36.2,0.032,171.2,23120,1,3,6380,31.2,B
A07475,SOLVE179,331,341,19.2,0.012,55.8,25420,1,2.6,3200,39.6,B
A07371,SOLVE179,341,351,23.75,0.013,109.2,27200,1,9.8,5280,73.8,B
A07552,SOLVE179,351,361,14.5,0.011,306.4,28920,1,3.8,9080,54.6,B
A07047,SOLVE179,361,371,44.8,0.017,261,30200,1,5.2,15280,28.8,B
A07661,SOLVE179,371,381,56.5,0.01,326.6,32860,1.2,7,6100,55.6,B
A08264,SOLVE179,381,391,54.5,0.006,60.8,29700,2.2,3,14020,29.8,B
A05862,SOLVE179,391,401,147.5,0.037,41.8,43700,3.6,5.8,27600,35,B
A08665,SOLVE179,401,411,45.6,<0.005,159.2,33980,1,4.2,8900,45.2,B
A05163,SOLVE179,411,421,33.33333333,0.055,118.4,37620,1,3.4,18120,38.8,B
A08260,SOLVE179,421,431,106.6,0.006,48,38880,1,4,22320,30.4,B
A08648,SOLVE179,431,441,108.75,<0.005,184.2,33620,1,5.2,19160,25.6,B
A08642,SOLVE179,441,451,77,<0.005,59.2,34080,1,4,14860,26.8,B
A08638,SOLVE179,451,461,25.5,<0.005,14.6,25160,1,3.8,6580,25.6,B
A01303,SOLVE179,461,471,233,0.472,14.6,29580,1.6,24.6,8380,174.8,B
A08251,SOLVE179,471,481,114,0.006,34.2,27520,1.2,5.6,11580,23.6,B
A07365,SOLVE179,481,491,71.8,0.013,30.8,27560,1.4,5.4,9520,24.6,B
A08630,SOLVE179,491,501,55.2,<0.005,60.4,28880,1,4.8,9240,24,B
A07290,SOLVE179,501,511,124.8,0.014,26.8,33740,2,4.8,15660,26.2,B
A06972,SOLVE179,511,521,84,0.018,26.6,38000,3.6,3.4,13640,24.2,B
A04559,SOLVE179,521,531,98.8,0.078,113.4,43080,4.4,12.2,11740,46.4,B
A07289,SOLVE179,531,541,182.6,0.014,16.6,36200,1,8.6,16320,41.2,B
A06709,SOLVE179,541,551,155.8,0.022,10.2,30360,1,3.6,13940,20,B
A06708,SOLVE179,551,561,80,0.022,32,36100,1,3.2,9880,37,B
A07200,SOLVE179,561,571,19,0.015,130.2,35200,1.4,2.4,2320,41,B
A07036,SOLVE179,571,581,16.8,0.017,152.2,33900,1.8,2.6,900,40.8,B
A05376,SOLVE179,581,591,45.8,0.049,119.4,33800,1.8,76.4,5860,161.4,B
A08023,SOLVE179,591,601,13.2,0.007,38.6,33540,1.8,8.6,3280,60.4,B
A08214,SOLVE179,601,611,16.8,0.006,152.6,39860,1.4,4.8,5060,63.6,B
A07281,SOLVE179,611,621,29.2,0.014,348,47120,1,4,17600,118.4,B
A07630,SOLVE179,621,631,13.2,0.01,265.8,33000,1,30.4,4240,81.2,B
A07052,SOLVE179,631,641,39.75,0.01625,175.25,40850,1,7.5,11425,130.25,B
A06889,SOLVE179,641,651,8.6,0.019,54.4,40600,1,4,21260,61.8,B
A06451,SOLVE179,651,661,8.2,0.026,69,41860,1,4.4,19100,154.8,B
A05837,SOLVE179,661,671,9.4,0.038,46.2,44580,1,15.2,22480,117,B
A06379,SOLVE179,671,681,54,0.027,30.4,46960,2,5,30180,40.8,B
A08528,SOLVE179,681,691,25.4,<0.005,13.8,44480,1,3.6,22580,32.6,B
A08523,SOLVE179,691,701,31.6,<0.005,13.2,43480,1,4.2,19780,38.4,A
A07876,SOLVE179,701,711,81.4,0.008,10,37740,1,4.6,19820,35.2,A
A05738,SOLVE179,711,721,127.4,0.04,23.8,53160,2.2,5.8,35200,39.6,A
A07743,SOLVE179,721,731,18.6,0.009,191.6,40780,1.2,4.8,16620,49.8,A
A06750,SOLVE179,731,741,61.4,0.021,25,36040,5.4,39.8,15260,117.8,A
A07265,SOLVE179,741,751,24.2,0.014,94.4,24420,2.6,10,9580,45.8,A
A07861,SOLVE179,751,761,25,0.008,62,30680,1.4,4,11980,49,A
